id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4625991106825438,KaU98sDBI,【#刘鑫现身# 拒绝回应被诉侵权一案】#江歌妈妈起诉刘鑫案明日开庭#，江秋莲向刘暖曦索赔死亡赔偿金、精神损害赔偿金等9项费用共计203.8万余元。14日，荔枝新闻记者在青岛见到刘暖曦及其父亲，面对是否出席庭审等问题，对方未予回应。同日，江秋莲发文称，刘鑫对江歌的生命要负责，只求法院有一个公平公正的审判。江秋莲告诉荔枝新闻记者，她确定将会同自己的代理律师出席庭审。#刘鑫拒绝回应被诉侵权一案#JSTV荔枝视频的秒拍视频,,,"https://gslb.miaopai.com/stream/gKrSmQIZSX9~hBMnEK8BU4tqPvBmThpvNZElFQ__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&ori=0&ps=1BThihd3VLAY5R&Expires=1618578183&ssig=8rvdMl4NyK&KID=unistore,video",,2021-04-14,微博视频号,1976,186,79,"刘鑫现身,江歌妈妈起诉刘鑫案明日开庭,刘鑫拒绝回应被诉侵权一案",
4625990062442096,KaU7safiE,【#官方回应学生被教官按床上打#：伤不重，教官已道歉】4月13日，网曝陕西省商洛市山阳县一#学生被教官按床上打#。视频中，一名穿迷彩服的教官不停呵斥并殴打躺在宿舍床上的学生，有学生表示一开始该教官还用甩棍打。14日，@时间视频 从山阳县教育局获悉，打人者系学校第三方安保人员，当天因检查卫生与学生发生了口角。事发后，学生被送医检查，无大碍，教官已向学生和家长道歉。时间视频的微博视频,,,"https://f.video.weibocdn.com/W3wE48Rslx07LSZXSnXO01041200vtU10E010.mp4?label=mp4_720p&template=720x1280.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1618578138&ssig=6DNgzIUVeZ&KID=unistore,video",,2021-04-14,微博视频号,1025,189,46,"官方回应学生被教官按床上打,学生被教官按床上打",时间视频
4625988510813298,KaU4X3pzI,所有美好的相遇，都在春天发生[绿植乖巧]随手抓一束风，就是一整个春天[绿植托脸]快来带话题词#春天摄影大赛#发微博，晒出最美春天，赴一场春天的约会吧～#你好春天# ｜@上海交通大学 @四川大学 @湖南大学 @江西财经大学 @南京传媒学院 @中央美术学院 @信阳师范学院 @西南大学 @华东师范大学 ,,"https://wx4.sinaimg.cn/large/001Lvb9uly8gpjkgbitdij60u01hd7qh02.jpg,https://wx2.sinaimg.cn/large/001Lvb9uly8gpjkgbnai5j60u01hd7tq02.jpg,https://wx3.sinaimg.cn/large/001Lvb9uly8gpjkgbuocpj60u01hd7mq02.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjkgbeodbj60u01hd4f602.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjkgbzs6bj60u01hdh2x02.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjkgbeeewj60u01hdtod02.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjkgc4jy1j60u01hdkej02.jpg,https://wx3.sinaimg.cn/large/001Lvb9uly8gpjkgc07o4j60u01hdh8w02.jpg,https://wx4.sinaimg.cn/large/001Lvb9uly8gpjkgbkgdgj60u01hd1ax02.jpg",,,2021-04-14,微博发布平台专业版,66,10,16,"春天摄影大赛,你好春天","上海交通大学,四川大学,湖南大学,江西财经大学,南京传媒学院,中央美术学院,信阳师范学院,西南大学,华东师范大学"
4625985586857330,KaU0esLU6,【司机冲卡逃避检查 交警开枪致副驾死亡】套牌车冲卡，司机在被围堵后，朝交警迎面开来，交警连鸣两枪示警，司机加速逃离，交警向轮胎方向开枪，却“误击”副驾驶位上的陆某，致其不治身亡。出事后，死者家属索赔268万，一审二审均被驳回。法院认为，涉事交警的开枪行为具备合法性。死者妻子则认为，丈夫当时正在睡觉，且坐在副驾上没有选择，就算违法，但罪不至死；当天究竟发生了什么？多方还原>> 司机冲卡逃避检查 交警开枪致副驾死亡,,,,,2021-04-14,微博发布平台专业版,2908,731,140,,
4625983494166512,KaTWRhtTO,【#5年4次起诉离婚被驳男方承认家暴#：动过手 没赌博 不离婚】4月14日，湖南衡阳。近日，女子因丈夫嗜赌家暴等原因5年4次起诉离婚未果的消息引发关注。当事人宁女士的丈夫表示他曾给妻子30余万元开店，之后妻子因装修等事情提出离婚。宁女士丈夫否认婚后存在赌博情况，但承认在妻子坚持离婚时动过手。今年3月宁女士第5次起诉离婚，但其丈夫仍表示不愿离婚，目前案件正在审理中。漩涡视频的微博视频 @漩涡视频,,,"https://f.video.weibocdn.com/F3eHGxnXlx07LSXHPNRS010412006A4t0E010.mp4?label=mp4_720p&template=720x1280.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BThihd3VLAY5R&Expires=1618578183&ssig=DDOrfDN1mC&KID=unistore,video",,2021-04-14,微博视频号,970,167,43,5年4次起诉离婚被驳男方承认家暴,漩涡视频
4625977613751194,KaTNnfJR8,【#顺丰回应兼职骑手猝死索赔无门#：争取给予让家属满意的人道主义援助】近日，顺丰兼职骑手上班路上猝死引发广泛关注。骑手刘先生妻子张女士称，因丈夫与第三方公司签订合同，顺丰称不属于公司员工。同时，刘先生的保障疑似只有每天扣除3元的“骑士保险”又因当日刘先生并未接单，保险未生效。家属表示，目前已委托上海显栋律师事务所进行代理，正在取证阶段，将会对顺丰进行起诉。顺丰回应荔枝新闻称，一直在跟家属进行积极协商，支持家属通过法律途径来解决。#律师解读顺丰兼职骑手猝死索赔无门#，判断顺丰是否应履行赔偿责任，要看骑手和公司之间是否形成劳动关系。JSTV荔枝视频的秒拍视频  @荔枝新闻 #兼职骑手猝死索赔无门妻子发声#,,,"https://gslb.miaopai.com/stream/grbZs~WQ4GteFfgMfAbMm8Q~sYvnvR9Ba-sRXA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&ori=0&ps=1BThihd3VLAY5R&Expires=1618578184&ssig=Rcu36Ogako&KID=unistore,video",,2021-04-14,微博视频号,186,44,28,"顺丰回应兼职骑手猝死索赔无门,律师解读顺丰兼职骑手猝死索赔无门,兼职骑手猝死索赔无门妻子发声",荔枝新闻
4625973964440158,KaTHuiD5s,【#面对高压你是怎么扛过来的# 】@硬糖少女303-赵粤 在本期#姐姐妹妹的武馆#和@硬糖少女303-刘些宁 进行擂台对决，尽管平常赵粤无论是上课还是担任咏春助教都表现得十分出众，但还是输掉了比赛；备采中赵粤提及自己是压力体质，“压力大了以后，心态就不好，心态不好，然后发挥的就不好”“这种压力体质也是需要调整的”。快节奏生活、竞争加剧的大背景下，现代人的压力也与日俱增，而高压之下，心态以及结果都易受到影响，大家是如何应对高压的呢？ 头条新闻的微博视频,,,"https://f.video.weibocdn.com/iRqXNtRalx07LST9hCes01041200diPD0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1618578194&ssig=T9perDNPlq&KID=unistore,video",,2021-04-14,微博视频号,2731,344,224,"面对高压你是怎么扛过来的,姐姐妹妹的武馆","硬糖少女303-赵粤,硬糖少女303-刘些宁"
4625972769067984,KaTFyC2ZO,【#谭警官回应现实版的活着#：将联系残联查询相关信息 不会放弃寻找 】#谭警官一直在寻找现实版福贵#4月14日，《谭谈交通》的一则视频片段登上热搜，被网友称为#现实版的活着#。视频中，一位运送木材的大爷坎坷经历让人唏嘘。他父母双亡，大哥去世，妻儿早逝，只有患智力障碍的弟弟和一条老狗陪着他。视频中的谭警官今日在社交平台发声表示，多年来，他一直在寻找这位“福贵”大爷，之后将联系残联查询相关信息，不会放弃寻找。“他让我们相信生命中有光，那一句“往前看”，至今都让我感受到活着的力量。” 谭警官说。新浪视频的微博视频,,,"https://f.video.weibocdn.com/u65tY4rklx07LT7PLo3601041200gm700E010.mp4?label=hevc_mp4_hd&template=544x960.29.0&trans_finger=f3b0874ed38b4e926b1f604fa1785ce6&ori=0&ps=1BThihd3VLAY5R&Expires=1618578195&ssig=VRb2HYEodH&KID=unistore,video",,2021-04-14,微博视频号,38752,961,1748,"谭警官回应现实版的活着,谭警官一直在寻找现实版福贵,现实版的活着",
4625968813574496,KaTzbeZTa,【这个县只有3万人 留下的人为考编制花了十几万】佛坪县，常住人口3.02万人，不到郑州大学人数的一半，这里熟人多，很多人是同学的同学，亲戚的亲戚，这里工商发展缓慢，没有红绿灯和网约车，也没有肯德基和外卖，但县城无论大小，都需要一套行政建制支持运转，全县有各类编制2194名，留下的年轻人没有过多选择，都希望跳入编制的池子中，有人不断的考，直到超龄，已经花了十几万；深度>> 这个县只有3万人 留下的人为考编制花了十几万,,,,,2021-04-14,微博发布平台专业版,715,141,141,,
4625964233657070,KaTrNfln0,【#广东警方通报医生医院坠亡# ：生前确诊重度抑郁 已排除他杀】4月14日，广东潮州。当地网友反映，某医院医生14日上午在医院内坠楼身亡。14日下午，当地警方发布通报称，坠亡男子系饶平县人民医院医生，生前被确诊重度抑郁症，正在服药治疗。死者符合高坠致死特征，已排除他杀。漩涡视频的微博视频 ,,,"https://f.video.weibocdn.com/J3mekGZOlx07LSSfNSQU01041200pRAT0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1618578168&ssig=KViC2f%2FuRe&KID=unistore,video",,2021-04-14,微博视频号,29370,1852,576,广东警方通报医生医院坠亡,
4625960915964156,KaTmrp1y4,【#警方通报沈阳1死2伤持刀伤人案#：死者系嫌犯前妻的女儿，年仅17岁】@沈阳铁西公安 微博4月14日通报：4月14日12时许，该局接到110报警称：沈阳市铁西区贵和街小六路某烧烤店內发生持刀伤人案件。#男子烧烤店刺死前妻17岁女儿#接到报警后，警方立即调集警力迅速赶到现场，发现犯罪嫌疑人持刀留在店内，现场有3人受伤。民警当即将犯罪嫌疑人控制，并拨打120急救电话。120急救人员赶到后，经诊断确认受伤女子已经死亡，另外两名男子被送往医院救治，暂无生命危险。经调查，犯罪嫌疑人金某某（男，35岁）案发时携带刀具来到店内，向杨某某（女，17岁，烧烤店服务员，系金某某前妻的女儿）询问前妻下落。两人随后发生口角，金某某用刀将杨某某扎伤后，又将前来劝架的服务员杨某某（男，19岁）和刘某某（男，34岁）扎伤。目前，犯罪嫌疑人金某某已被警方依法刑事拘留，案件正在进一步办理中。,,https://wx2.sinaimg.cn/large/001Lvb9uly8gpjhd3gbjwj60fa0qh40a02.jpg,,,2021-04-14,微博发布平台专业版,3866,366,199,"警方通报沈阳1死2伤持刀伤人案,男子烧烤店刺死前妻17岁女儿",沈阳铁西公安
4625958857085780,KaTj7tJkM,#你好春天# 春日已至，见面的日子就快要来啦！阳光和花，就是春天最好的答案。冬尽风暖，春来花灿，我在校园的春天里等你归来带话题词#春天摄影大赛#发博，分享你们校园的春色！@中国传媒大学南广学院传媒中心 ,,"https://wx3.sinaimg.cn/large/001Lvb9uly8gpjfw7ij2dj60u00k0gmo02.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjfw7hvn2j60u00k1q5o02.jpg,https://wx2.sinaimg.cn/large/001Lvb9uly8gpjfw7lf8fj61hc0u0wjf02.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjfw7h0w9j60n80c8t9v02.jpg,https://wx3.sinaimg.cn/large/001Lvb9uly8gpjfw7hwf4j60u00k0q4q02.jpg,https://wx3.sinaimg.cn/large/001Lvb9uly8gpjfw7j5fcj60u00k10xo02.jpg,https://wx2.sinaimg.cn/large/001Lvb9uly8gpjfw85265j60u00k1ta202.jpg,https://wx3.sinaimg.cn/large/001Lvb9uly8gpjfw7i07cj60u00k177n02.jpg,https://wx1.sinaimg.cn/large/001Lvb9uly8gpjfw7hsfuj60u00k1jsa02.jpg",,,2021-04-14,微博发布平台专业版,65,3,6,"你好春天,春天摄影大赛",中国传媒大学南广学院传媒中心
4625955907699507,KaTemwiZB,【火葬场尸体堆积成山 #印度民众露天焚化新冠逝者#】据印度新德里电视台（NDTV）报道，印度疫情再呈严峻态势：古吉拉特邦出现可怕场景，由于火葬场没空地，人们被迫在露天场地焚化亲人。艾哈迈达巴德医院外救护车大排长龙，患者只能在救护车中等待，有人在等待中失去生命。@青蜂侠Bee 青蜂侠Bee的微博视频,,,"https://f.video.weibocdn.com/LLM0BI1Plx07LSPktTyo01041200ErbF0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1618578195&ssig=wBZVyXdDIQ&KID=unistore,video",,2021-04-14,微博视频号,324,101,49,印度民众露天焚化新冠逝者,青蜂侠Bee
4625952723961426,KaT9egCxY,【日本真要这么做了！可能影响每个人】4月13日，日本正式决定向海洋排放核废水。此举立刻引发了广泛担忧，#赵立坚说请日本官员先喝核废水#，#美国禁止日本食品进入#……专家分析，日本倾倒核废水可能危及国人餐桌，它如果存在人的体内，就可能导致“三致”，致癌致畸致突变，这种基因损害会持续数千年，#核废水中放射性物质危害有多大#？扩散到各国需要多久？解析>> 日本真要这么做了！可能影响每个人,,,,,2021-04-14,微博发布平台专业版,1177,181,103,"赵立坚说请日本官员先喝核废水,美国禁止日本食品进入,核废水中放射性物质危害有多大",
4625946462651831,KaSZ8b7Rt,【#公交司机抱起雨中摔倒老人#：扶完才想到会不会讹我】4月14日上午，长沙下起大雨，公交司机夏卫华进站时多留意了一下，发现站牌后一位老人倒在大雨中。夏师傅立即下车，和路人一起将老人抱到候车棚坐下。接着又与老人的家属联系，等家属赶到才离开。@大米Video 大米Video的微博视频 ,,,"https://f.video.weibocdn.com/sFarkhE5lx07LSNNIyKI01041200W3RD0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1CwnkDw1GXwCQx&Expires=1618578196&ssig=BQN4mtDzqr&KID=unistore,video",,2021-04-14,微博视频号,334,23,26,公交司机抱起雨中摔倒老人,大米Video
4625943761520544,KaSUM6nyU,【#夫妻吵架父母应不应该插手# 】本期#婆婆和妈妈#茶话会中，@杨子 @黄圣依 代表的正方认为发生争执父母的介入可以让双方冷静，有助于双方矛盾降温缓和。反方代表@程莉莎 认为父母的介入会把主观意识参与进来，不利于双方矛盾的解决。家庭生活磕磕绊绊在所难免，夫妻吵架情绪升级，父母的介入需谨慎，理智的父母会合理退出争吵，把空间留给孩子们；睿智的父母能在争吵中妥善处理矛盾，让双方冷静，给解决问题创造良好的气氛，你认为夫妻吵架父母该不该插手？ 头条新闻的微博视频,,,"https://f.video.weibocdn.com/XBzWlQChlx07LSNicFpu01041200pX3O0E010.mp4?label=mp4_ld&template=624x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BThihd3VLAY5R&Expires=1618578196&ssig=OLx%2BAqijDd&KID=unistore,video",,2021-04-14,微博视频号,22196,1506,725,"夫妻吵架父母应不应该插手,婆婆和妈妈","杨子,黄圣依,程莉莎"
4625940363085905,KaSPicWMF,【#妇幼保健院回应丁义珍式窗口#：为满足孩子好奇心 已整改】4月14日，有患者家属反映#陕西宝鸡妇幼医院现丁义珍式窗口#，须蹲下才能取药。宝鸡市妇幼保健院回应称，窗口设计低主要是为了满足儿童患者好奇心，儿童站在那刚好能看到药房里面。14日中午，医院已将药房柜台的玻璃取掉，改成全面无障碍式窗口。@紧急呼叫 紧急呼叫的微博视频,,,"https://f.video.weibocdn.com/RhZHRN4vlx07LSM0Vlzi01041200mRAT0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1EO8O2oFB1ePdo&Expires=1618578165&ssig=R9pgRInXQp&KID=unistore,video",,2021-04-14,微博视频号,3875,427,55,"妇幼保健院回应丁义珍式窗口,陕西宝鸡妇幼医院现丁义珍式窗口",紧急呼叫
4625936999518636,KaSJRDWeo,【核废水喝了也没事？赵立坚：那请他喝了再说】#赵立坚说太平洋不是日本的下水道#“麻生桑，当着所有人喝一个”，这不仅是网友对麻生太郎的呼吁。今天，外交部新闻发言人赵立坚对他也作出了一样的要求。鉴于日本政府一意孤行，在“征得了美国许可”后企图排放福岛核废水的行为，赵立坚再次强调，美国的“许可”不等于国际社会的许可。美国居然还对日方表示“感谢”。海洋不是日本的垃圾桶，太平洋不是日本的下水道。至于日方个别官员称“这些水喝了也没事”，那请他喝了再说！#赵立坚说请日本官员先喝核废水##核专家称日本政府不值得信任#微丢的微博视频,,,"https://f.video.weibocdn.com/003aiK39gx07LSKEOnTN01041200ipWq0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BThihd3VLAY5R&Expires=1618578197&ssig=6hsbrXpXny&KID=unistore,video",,2021-04-14,微博视频号,10388,534,568,"赵立坚说太平洋不是日本的下水道,赵立坚说请日本官员先喝核废水,核专家称日本政府不值得信任",
4625931932534475,KaSBHaDkD,【#不识字父亲捧女儿证书反复观看# 女儿：他上面的字都认不全 还看了一晚上】4月11日，山东日照。一段不识字的爸爸把女儿荣誉证书捧在手心里反复观看的视频感动网友。据张女士称，证书是去年自己获得的励志奖学金的证书，这次回学校进行毕业答辩带了回来，爸爸看到非常高兴一直双手捧着看。张女士表示，自己的爸爸没有上过学，荣誉证书上的字他都认不全，那天晚上就一直在那看。看到自己可以上学，并获得了证书就非常高兴，“看到爸爸这么开心，感觉所有的努力都值了。”@青蕉视频 青蕉视频的微博视频,,,"https://f.video.weibocdn.com/000HJEK5gx07LSHuSWic01041200DeWG0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1618578197&ssig=yPuhCgjw1n&KID=unistore,video",,2021-04-14,微博视频号,1254,131,50,不识字父亲捧女儿证书反复观看,青蕉视频
4625929907735436,KaSyqwsl6,【男子厕所点烟引发爆炸 救护车上还牵挂房贷】今年春节，32岁的蔡曦辞掉了深圳月薪3万的工作，决定回家发展，在长沙的一家公司里，蔡曦即将敲定合同，月薪还算不错，面试间隙，蔡曦走到一楼上厕所，和往常一样掏烟、点火，不料火苗蹭地一下蹿上他的双手和裸露的大腿，工作人员听到爆炸声赶来，此时的蔡曦弓着腰，双手血肉模糊…在救护车上，蔡曦反复喃喃自语，希望帮他取消面试，房贷还没还完…事故究竟因何而起？警方调查>> 男子厕所点烟引发爆炸 救护车上还牵挂房贷,,,,,2021-04-14,微博发布平台专业版,226,61,39,,
4625926358307075,KaSsHyR35,【#交警回应女子致谢礼让车辆后被撞#：司机负全责】4月13日，辽宁鞍山一#女子致谢礼让车辆后被另一辆车撞飞#引发热议。14日，@新京报我们视频 从当地交警部门获悉，事发地无信号灯，涉事司机因瞭望不够引发事故，负全责。受伤女子已送医治疗，无生命危险。交警提醒，斑马线是安全线，请驾驶员文明行车、礼让行人。新京报我们视频的微博视频,,,"https://f.video.weibocdn.com/9Q3zQtR8lx07LSDQXrW801041200cnq90E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BThihd3VLAY5R&Expires=1618578198&ssig=unTcf8m0Cz&KID=unistore,video",,2021-04-14,微博视频号,1167,154,44,"交警回应女子致谢礼让车辆后被撞,女子致谢礼让车辆后被另一辆车撞飞",新京报我们视频
4625921782844063,KaSlkbVRZ,【#园方回应多名幼师体罚孩子#：已提交给相关部门】#杭州一幼儿园多名幼师体罚孩子#4月14日，浙江杭州，多名家长反映称凯乐幼儿园多名教师存在拖拉拽摁头等体罚行为，但孩子无明显体外伤，目前园方已将涉事老师停职处理，并让家长集体签署谅解书，部分家长对此感到不满。园长称，已将此事提交给相关部门，正在处理了。@沸点视频 沸点视频的微博视频,,,"https://f.video.weibocdn.com/rWvgR2Bolx07LSGNF8kg01041200G5030E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1618578198&ssig=9taq2%2FDbSO&KID=unistore,video",,2021-04-14,微博视频号,913,242,120,"园方回应多名幼师体罚孩子,杭州一幼儿园多名幼师体罚孩子",沸点视频
4625918662541920,KaSgiaFgI,#如何看待用性别差异解决职场问题#？#董明珠 不用性别差异解决问题# @董明珠自媒体 在#初入职场的我们#中说在职场中如果想要打下一片天地，不要用性别差异解决问题，而应该要靠实力和脑子，想问问大家怎么看待董总的说法呢？大家如何看待用性别差异解决职场问题？  网页链接 ,,,,,2021-04-14,微博 weibo.com,2322,61,21,"如何看待用性别差异解决职场问题,董明珠 不用性别差异解决问题,初入职场的我们",董明珠自媒体
4625914728287332,KaS9WyLUE,【#婚姻里需要演技吗#】#妻子的浪漫旅行#中，陈建斌@八家户村 觉得在“婚姻中需要演技”@蒋勤勤 说“陈建斌非常有演技，那对不起你在生活中的演技真的是差极了”，还表示“我不需要廉价的演技”@张馨月Carina 附和：“她觉得没有认真对待就很敷衍”大家说，婚姻里到底需不需要演技呢？ 头条新闻的微博视频,,,"https://f.video.weibocdn.com/rdZGO1Xvlx07LSFNL7ri01041200pB9k0E010.mp4?label=mp4_ld&template=638x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1BThihd3VLAY5R&Expires=1618578198&ssig=ilXl5HTau6&KID=unistore,video",,2021-04-14,微博视频号,329,49,25,"婚姻里需要演技吗,妻子的浪漫旅行","八家户村,蒋勤勤,张馨月Carina"
4625913938971985,KaS8FBE1r,【#家人回应84岁大爷找年轻女性相亲# 女婿：他年纪大了，别信】4月14日，山东济南#83岁大爷相亲想找年轻女性#引发热议，相亲标准为22岁至40岁、形象气质好的女青年，还要给对方开千万月薪？这位退休老人张玉福回应称，相亲内容属实，希望找到一位在生活和工作上都能有帮助的年轻伴侣。4月14日，张玉福的女婿告诉证实，张玉福年纪比较大了，“脑子有点毛病，他说什么话不要相信就完了”。14日，张玉福曾供职的山东省科学院能源所工作人员向记者证实，张玉福确实是该所退休人员，已有80多岁高龄，患有小脑萎缩症，退休后一直由女儿照顾。（澎湃新闻）,,"https://wx1.sinaimg.cn/large/001Lvb9uly8gpjbxyqb8aj60kf0pbjuh02.jpg,https://wx4.sinaimg.cn/large/001Lvb9uly8gpjby1qxz4j60qo0qognf02.jpg",,,2021-04-14,微博发布平台专业版,1583,173,42,"家人回应84岁大爷找年轻女性相亲,83岁大爷相亲想找年轻女性",
4625910614197358,KaS3jhBVk,【女子5年4次起诉离婚被驳 案件最新进展曝光】从2016年12月至今，湖南女子宁某花5年4次起诉离婚均被驳回，男方嗜赌家暴多次扬言离婚就报复，宁某花表示，每次参加庭审都要随身携带一份遗书，如果没事就撕掉，如果出事就真成遗书了，3月3日，宁某花第5次向衡阳县法院起诉离婚，#警方妇联介入5年4次起诉离婚被驳事件#，最新进展>>  女子5年4次起诉离婚均被驳回 警方妇联回应,,,,,2021-04-14,微博发布平台专业版,1118,154,64,警方妇联介入5年4次起诉离婚被驳事件,
4625907271338067,KaRXV5C5J,【#江歌妈妈起诉刘鑫案明日开庭#1分钟回顾江歌案】4月15日，江歌妈妈起诉刘鑫生命纠纷权案将在青岛城阳区人民法院开庭。2016年11月，赴日中国留学生江歌在公寓门口，遭闺蜜刘鑫前男友陈世峰杀害。江秋莲认为刘鑫在江歌遇害案中负有不可推卸的责任。2018年10月，江秋莲宣布对刘鑫提起诉讼，向刘鑫索赔203万元。@新京报我们视频 新京报我们视频的微博视频,,,"https://f.video.weibocdn.com/eifwRHWDlx07LVyShpjW01041200tatu0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=1f0da16358befad33323e3a1b7f95fc9&ori=0&ps=1BThihd3VLAY5R&Expires=1618578199&ssig=rkZpYu5dzw&KID=unistore,video",,2021-04-14,微博视频号,1794,200,136,江歌妈妈起诉刘鑫案明日开庭,新京报我们视频
4625902678049052,KaRQvxLVq,【#动物园回应狼圈养哈士奇#：哈士奇是收养的，还和狼生了个串】4月14日，辽宁营口。近日，有网友反映大石桥市，蟠龙山动物园狼室里养两只哈士奇，动物园笼子上标着红腹锦鸡，但鸡舍中却是家养的鸡。14日上午，动物园回应哈士奇情况属实，小时候狗主人弃养了，动物园就把它收养起来，哈士奇还和狼生了个串，但鸡是波兰鸡，从外地引进来的。@漩涡视频 漩涡视频的微博视频,,,"https://f.video.weibocdn.com/UjQ8vn4flx07LSz5T9jG01041200PbiR0E010.mp4?label=mp4_720p&template=1280x720.25.0&trans_finger=775cb0ab963a74099cf9f840cd1987f1&ori=0&ps=1BThihd3VLAY5R&Expires=1618578199&ssig=4ZMV26M%2BrQ&KID=unistore,video",,2021-04-14,微博视频号,648,141,66,动物园回应狼圈养哈士奇,漩涡视频
4625897182725311,KaRHEbqYD,【怕擦了狗尿的自行车套被发现 62岁阿姨放火烧楼】#阿姨擦狗尿怕被发现放火烧楼# 上海一名62岁老阿姨刘某曾因自家宠物犬经常在楼道里撒尿，与同楼栋的居民屡次发生矛盾。去年11月10日，狗狗再次随地便溺后，她竟用别人的自行车套擦了狗尿，怕被当事车主发现，决定放火将自行车套烧掉，结果这一烧把楼内的公共部位全给殃及了，造成3.9万元经济损失。据悉，刘某多年前曾因为诈骗被判过刑，这一次她将二进宫。@看看新闻KNEWS 看看新闻KNEWS的秒拍视频,,,"https://gslb.miaopai.com/stream/dVE8AgOSCaHqf43OoD7alOjZlF0nvXn~-w9-BA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&ori=0&ps=1BThihd3VLAY5R&Expires=1618578200&ssig=a53RoiNDIj&KID=unistore,video",,2021-04-14,微博视频号,1310,196,67,阿姨擦狗尿怕被发现放火烧楼,看看新闻KNEWS
4625890962837374,KaRxCbU86,【#83岁大爷相亲想找年轻女性#：共创1.5万亿国际大公司】4月14日，2021年第十五届三月三相亲大会在山东济南千佛山拉开帷幕，一则83岁退休老教授寻觅年龄为22岁到40岁对象的相亲信息引发关注。当日，该退休教授回应称，他曾供职于山东省科学院能源所，最近将投资注册1.5万亿的国际大公司，想要找个20岁到40岁的对象同他共创国际大业。“我想找年轻的、有精力的女性，这样既能够在生活上帮助我，也能在事业上助我一臂之力。”4月14日，在记者表示对相亲信息的真实性存在质疑时，千佛山景区工作人员则回应称，“（展板）上公开展示的相亲信息肯定是真实的，都是要相亲的人拿单身证明过来登记的。”（上游新闻）,,https://wx2.sinaimg.cn/large/001Lvb9uly8gpj9bjwo62j60kf0pbjuh02.jpg,,,2021-04-14,微博发布平台专业版,1709,327,85,83岁大爷相亲想找年轻女性,
4625883824393391,KaRm6iqV9,【#该当着老板的面否定同事吗# 】节目#初入职场的我们# @董明珠自媒体 开会商讨活动方案时，@郑茹心zrx 大胆质疑公司前辈方案，提出可否放弃老板这个策划出发点，并直言这个策划点不容易吸引年轻群体，会议气氛冷场。作为职场人，你认为要当着老板的面否定同事吗？ 头条新闻的微博视频 ,,,"https://f.video.weibocdn.com/q1xamx1Zlx07LSwPAzsY01041200nKGu0E010.mp4?label=mp4_ld&template=624x360.25.0&trans_finger=40a32e8439c5409a63ccf853562a60ef&ori=0&ps=1CwnkDw1GXwCQx&Expires=1618578198&ssig=CSoSGArDUl&KID=unistore,video",,2021-04-14,微博视频号,395,176,316,"该当着老板的面否定同事吗,初入职场的我们","董明珠自媒体,郑茹心zrx"
