id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户
4229726141083353,Gctjo4xPr,感谢公司@嘉行传媒 @嘉行迪丽热巴工作室 送我的迪丽冷巴！未来冷巴可以陪我们一起玩耍，我的脑洞漫画《冷巴ACTION》今天开始在腾讯动漫APP独家连载了，一起来@腾讯动漫 遇见不一样的我吧～#冷巴ACTION#网页链接 ,,https://wx3.sinaimg.cn/large/63885668ly1fqfefzieqyj20ec7pse81.jpg,,,2018-04-17,OPPO超视野全面屏R15,342561,39089,1000000,冷巴ACTION,"嘉行传媒,嘉行迪丽热巴工作室,腾讯动漫"
4228638750960393,Gc11x41Qd,我是迪丽热巴。我就是自己的战士，我值得拥有。@巴黎欧莱雅#欧莱雅我值得拥有# ,,https://wx2.sinaimg.cn/large/63885668ly1fqbxk1pwipj21xk194x0z.jpg,,,2018-04-14,OPPO超视野全面屏R15,518407,63121,1000000,欧莱雅我值得拥有,巴黎欧莱雅
4228407640939580,GbV0M3Wqw,#烈火如歌手游#想要跟歌儿相遇吗？快来预约游戏，歌儿在游戏里等你哦～@微博游戏网页链接烈火如歌手游官方微博的秒拍视频 ,,,"https://gslb.miaopai.com/stream/ncBbNNMINMzvVebxg~1aFiIAXV5A3GRULYEycA__.mp4?yx=&refer=weibo_app&vend=weibo&label=mp4_hd&mpflag=8&ori=0&ps=1CwnkDw1GXwCQx&Expires=1617846451&ssig=4BNlFVLKtr&KID=unistore,video",,2018-04-13,烈火如歌手游超话,293252,102515,1000000,烈火如歌手游,微博游戏
4227985597060404,GbK23tCJu,青春应该是什么样子？这次让全能手机人小紫告诉你！#OPPO热舞吧青春##R15就要这样紫# 热巴热血演绎青春态度 ,,,https://multimedia.api.weibo.com/2/multimedia/redirect_tencent_video.json?vid=h142560ams9,,2018-04-12,微博视频号,427415,60194,1000000,"OPPO热舞吧青春,R15就要这样紫",
4225066227217791,Gaw5ouhFZ,#idoltube##电视剧烈火如歌# 以为自己只是个记忆口袋的歌儿，哭惨了，给你抱抱娱乐日爆社的秒拍视频 ,,,"https://f.us.sinaimg.cn/000ldBdYlx07jqfQCkI801040200lgPK0k010.mp4?label=mp4_720p&template=1280x720.26&ori=0&ps=1CwnkDw1GXwCQx&Expires=1617846451&ssig=MljuXRUEqp&KID=unistore,video",,2018-04-04,微博视频号,429029,153972,1000000,"idoltube,电视剧烈火如歌",
4224657202300315,GalrG9EpR,这就是我心心念念的见面礼？我的脑洞“迪丽冷巴”？谢谢公司@嘉行传媒 @嘉行迪丽热巴工作室 为我准备的4000万礼物！我的脑洞就这么出道了你好哇，我的冷巴#冷巴ACTION# Dear-迪丽热巴66tj5的秒拍视频 ,,,"http://miaopai.video.weibocdn.com/h7RwKS73lx07joAjlzNe01040200mm8Z0E013?ori=0&ps=1CwnkDw1GXwCQx&Expires=1617846451&ssig=B3sOlN4sPB&KID=unistore,video",,2018-04-03,冷巴action超话,579293,98496,1000000,冷巴ACTION,"嘉行传媒,嘉行迪丽热巴工作室"
4223714926553190,G9WVSruMC,#我在看烈火#开会了开会了 歌儿庄主有话讲 请看大屏幕 ,,https://wx2.sinaimg.cn/large/63885668ly1fpw82bj7ttj21qi15oe83.jpg,,,2018-03-31,OPPO超视野全面屏R15,479176,64724,1000000,我在看烈火,
4223246239352867,G9KJVDf6H,哇 现在都可以隔空抓娃娃了！我们烈火如歌的周边还不是那么好拿到的，你要先抓得到娃娃才行戳→微博抓娃娃上微博，抓正版娃娃 ,,,,,2018-03-30,OPPO超视野全面屏R15,323689,21536,143279,,
4223016269343317,G9EL0DcCF,#电视剧烈火如歌# 我们歌儿真的是霸气的江湖人 霸气如歌欲“强嫁”银雪 ,,,https://api.youku.com/videos/player/file?data=WcEl1o6uVdXdNRFF3TXpVeE1nPT18MHwxfDEwMDUwfDEO0O0O,,2018-03-29,微博视频号,296820,57885,1000000,电视剧烈火如歌,
4222190763830602,G9jhyg4vU,#电视剧烈火如歌# 小歌儿等你们哦 ，别都去冥麻麻那里了 ,,https://wx2.sinaimg.cn/large/63885668ly1fprd0rdan5j21qi15ou0z.jpg,,,2018-03-27,OPPO超视野全面屏R15,447153,86453,1000000,电视剧烈火如歌,
